image_id,record_index,casia_identity,class_index,image_path,quality_condition,source_image_id,blur_parameter
10233,10234,58,47,data\splits\pilot_100id\images\58\10234.png,high,10233,original
10233_low,10234,58,47,data\corrupted\blur_15x15_s5\images\58\10234.png,low,10233,15x15_s5
10163,10164,58,47,data\splits\pilot_100id\images\58\10164.png,high,10163,original
10163_low,10164,58,47,data\corrupted\blur_15x15_s5\images\58\10164.png,low,10163,15x15_s5
10242,10243,58,47,data\splits\pilot_100id\images\58\10243.png,high,10242,original
10242_low,10243,58,47,data\corrupted\blur_15x15_s5\images\58\10243.png,low,10242,15x15_s5
10127,10128,58,47,data\splits\pilot_100id\images\58\10128.png,high,10127,original
10127_low,10128,58,47,data\corrupted\blur_15x15_s5\images\58\10128.png,low,10127,15x15_s5
10265,10266,58,47,data\splits\pilot_100id\images\58\10266.png,high,10265,original
10265_low,10266,58,47,data\corrupted\blur_15x15_s5\images\58\10266.png,low,10265,15x15_s5
10203,10204,58,47,data\splits\pilot_100id\images\58\10204.png,high,10203,original
10203_low,10204,58,47,data\corrupted\blur_15x15_s5\images\58\10204.png,low,10203,15x15_s5
10231,10232,58,47,data\splits\pilot_100id\images\58\10232.png,high,10231,original
10231_low,10232,58,47,data\corrupted\blur_15x15_s5\images\58\10232.png,low,10231,15x15_s5
10279,10280,58,47,data\splits\pilot_100id\images\58\10280.png,high,10279,original
10279_low,10280,58,47,data\corrupted\blur_15x15_s5\images\58\10280.png,low,10279,15x15_s5
10178,10179,58,47,data\splits\pilot_100id\images\58\10179.png,high,10178,original
10178_low,10179,58,47,data\corrupted\blur_15x15_s5\images\58\10179.png,low,10178,15x15_s5
10305,10306,58,47,data\splits\pilot_100id\images\58\10306.png,high,10305,original
10305_low,10306,58,47,data\corrupted\blur_15x15_s5\images\58\10306.png,low,10305,15x15_s5
10191,10192,58,47,data\splits\pilot_100id\images\58\10192.png,high,10191,original
10191_low,10192,58,47,data\corrupted\blur_15x15_s5\images\58\10192.png,low,10191,15x15_s5
10316,10317,59,48,data\splits\pilot_100id\images\59\10317.png,high,10316,original
10316_low,10317,59,48,data\corrupted\blur_15x15_s5\images\59\10317.png,low,10316,15x15_s5
10321,10322,59,48,data\splits\pilot_100id\images\59\10322.png,high,10321,original
10321_low,10322,59,48,data\corrupted\blur_15x15_s5\images\59\10322.png,low,10321,15x15_s5
10362,10363,59,48,data\splits\pilot_100id\images\59\10363.png,high,10362,original
10362_low,10363,59,48,data\corrupted\blur_15x15_s5\images\59\10363.png,low,10362,15x15_s5
10347,10348,59,48,data\splits\pilot_100id\images\59\10348.png,high,10347,original
10347_low,10348,59,48,data\corrupted\blur_15x15_s5\images\59\10348.png,low,10347,15x15_s5
10329,10330,59,48,data\splits\pilot_100id\images\59\10330.png,high,10329,original
10329_low,10330,59,48,data\corrupted\blur_15x15_s5\images\59\10330.png,low,10329,15x15_s5
10371,10372,59,48,data\splits\pilot_100id\images\59\10372.png,high,10371,original
10371_low,10372,59,48,data\corrupted\blur_15x15_s5\images\59\10372.png,low,10371,15x15_s5
10350,10351,59,48,data\splits\pilot_100id\images\59\10351.png,high,10350,original
10350_low,10351,59,48,data\corrupted\blur_15x15_s5\images\59\10351.png,low,10350,15x15_s5
10365,10366,59,48,data\splits\pilot_100id\images\59\10366.png,high,10365,original
10365_low,10366,59,48,data\corrupted\blur_15x15_s5\images\59\10366.png,low,10365,15x15_s5
10328,10329,59,48,data\splits\pilot_100id\images\59\10329.png,high,10328,original
10328_low,10329,59,48,data\corrupted\blur_15x15_s5\images\59\10329.png,low,10328,15x15_s5
10356,10357,59,48,data\splits\pilot_100id\images\59\10357.png,high,10356,original
10356_low,10357,59,48,data\corrupted\blur_15x15_s5\images\59\10357.png,low,10356,15x15_s5
10349,10350,59,48,data\splits\pilot_100id\images\59\10350.png,high,10349,original
10349_low,10350,59,48,data\corrupted\blur_15x15_s5\images\59\10350.png,low,10349,15x15_s5
10375,10376,59,48,data\splits\pilot_100id\images\59\10376.png,high,10375,original
10375_low,10376,59,48,data\corrupted\blur_15x15_s5\images\59\10376.png,low,10375,15x15_s5
10332,10333,59,48,data\splits\pilot_100id\images\59\10333.png,high,10332,original
10332_low,10333,59,48,data\corrupted\blur_15x15_s5\images\59\10333.png,low,10332,15x15_s5
10319,10320,59,48,data\splits\pilot_100id\images\59\10320.png,high,10319,original
10319_low,10320,59,48,data\corrupted\blur_15x15_s5\images\59\10320.png,low,10319,15x15_s5
10369,10370,59,48,data\splits\pilot_100id\images\59\10370.png,high,10369,original
10369_low,10370,59,48,data\corrupted\blur_15x15_s5\images\59\10370.png,low,10369,15x15_s5
10333,10334,59,48,data\splits\pilot_100id\images\59\10334.png,high,10333,original
10333_low,10334,59,48,data\corrupted\blur_15x15_s5\images\59\10334.png,low,10333,15x15_s5
10324,10325,59,48,data\splits\pilot_100id\images\59\10325.png,high,10324,original
10324_low,10325,59,48,data\corrupted\blur_15x15_s5\images\59\10325.png,low,10324,15x15_s5
10322,10323,59,48,data\splits\pilot_100id\images\59\10323.png,high,10322,original
10322_low,10323,59,48,data\corrupted\blur_15x15_s5\images\59\10323.png,low,10322,15x15_s5
10357,10358,59,48,data\splits\pilot_100id\images\59\10358.png,high,10357,original
10357_low,10358,59,48,data\corrupted\blur_15x15_s5\images\59\10358.png,low,10357,15x15_s5
10320,10321,59,48,data\splits\pilot_100id\images\59\10321.png,high,10320,original
10320_low,10321,59,48,data\corrupted\blur_15x15_s5\images\59\10321.png,low,10320,15x15_s5
10360,10361,59,48,data\splits\pilot_100id\images\59\10361.png,high,10360,original
10360_low,10361,59,48,data\corrupted\blur_15x15_s5\images\59\10361.png,low,10360,15x15_s5
10335,10336,59,48,data\splits\pilot_100id\images\59\10336.png,high,10335,original
10335_low,10336,59,48,data\corrupted\blur_15x15_s5\images\59\10336.png,low,10335,15x15_s5
10363,10364,59,48,data\splits\pilot_100id\images\59\10364.png,high,10363,original
10363_low,10364,59,48,data\corrupted\blur_15x15_s5\images\59\10364.png,low,10363,15x15_s5
10368,10369,59,48,data\splits\pilot_100id\images\59\10369.png,high,10368,original
10368_low,10369,59,48,data\corrupted\blur_15x15_s5\images\59\10369.png,low,10368,15x15_s5
10341,10342,59,48,data\splits\pilot_100id\images\59\10342.png,high,10341,original
10341_low,10342,59,48,data\corrupted\blur_15x15_s5\images\59\10342.png,low,10341,15x15_s5
10410,10411,60,49,data\splits\pilot_100id\images\60\10411.png,high,10410,original
10410_low,10411,60,49,data\corrupted\blur_15x15_s5\images\60\10411.png,low,10410,15x15_s5
10413,10414,60,49,data\splits\pilot_100id\images\60\10414.png,high,10413,original
10413_low,10414,60,49,data\corrupted\blur_15x15_s5\images\60\10414.png,low,10413,15x15_s5
10381,10382,60,49,data\splits\pilot_100id\images\60\10382.png,high,10381,original
10381_low,10382,60,49,data\corrupted\blur_15x15_s5\images\60\10382.png,low,10381,15x15_s5
10390,10391,60,49,data\splits\pilot_100id\images\60\10391.png,high,10390,original
10390_low,10391,60,49,data\corrupted\blur_15x15_s5\images\60\10391.png,low,10390,15x15_s5
10407,10408,60,49,data\splits\pilot_100id\images\60\10408.png,high,10407,original
10407_low,10408,60,49,data\corrupted\blur_15x15_s5\images\60\10408.png,low,10407,15x15_s5
10403,10404,60,49,data\splits\pilot_100id\images\60\10404.png,high,10403,original
10403_low,10404,60,49,data\corrupted\blur_15x15_s5\images\60\10404.png,low,10403,15x15_s5
10383,10384,60,49,data\splits\pilot_100id\images\60\10384.png,high,10383,original
10383_low,10384,60,49,data\corrupted\blur_15x15_s5\images\60\10384.png,low,10383,15x15_s5
10404,10405,60,49,data\splits\pilot_100id\images\60\10405.png,high,10404,original
10404_low,10405,60,49,data\corrupted\blur_15x15_s5\images\60\10405.png,low,10404,15x15_s5
10401,10402,60,49,data\splits\pilot_100id\images\60\10402.png,high,10401,original
10401_low,10402,60,49,data\corrupted\blur_15x15_s5\images\60\10402.png,low,10401,15x15_s5
10392,10393,60,49,data\splits\pilot_100id\images\60\10393.png,high,10392,original
10392_low,10393,60,49,data\corrupted\blur_15x15_s5\images\60\10393.png,low,10392,15x15_s5
10394,10395,60,49,data\splits\pilot_100id\images\60\10395.png,high,10394,original
10394_low,10395,60,49,data\corrupted\blur_15x15_s5\images\60\10395.png,low,10394,15x15_s5
10385,10386,60,49,data\splits\pilot_100id\images\60\10386.png,high,10385,original
10385_low,10386,60,49,data\corrupted\blur_15x15_s5\images\60\10386.png,low,10385,15x15_s5
10393,10394,60,49,data\splits\pilot_100id\images\60\10394.png,high,10393,original
10393_low,10394,60,49,data\corrupted\blur_15x15_s5\images\60\10394.png,low,10393,15x15_s5
10389,10390,60,49,data\splits\pilot_100id\images\60\10390.png,high,10389,original
10389_low,10390,60,49,data\corrupted\blur_15x15_s5\images\60\10390.png,low,10389,15x15_s5
10396,10397,60,49,data\splits\pilot_100id\images\60\10397.png,high,10396,original
10396_low,10397,60,49,data\corrupted\blur_15x15_s5\images\60\10397.png,low,10396,15x15_s5
10386,10387,60,49,data\splits\pilot_100id\images\60\10387.png,high,10386,original
10386_low,10387,60,49,data\corrupted\blur_15x15_s5\images\60\10387.png,low,10386,15x15_s5
10409,10410,60,49,data\splits\pilot_100id\images\60\10410.png,high,10409,original
10409_low,10410,60,49,data\corrupted\blur_15x15_s5\images\60\10410.png,low,10409,15x15_s5
10377,10378,60,49,data\splits\pilot_100id\images\60\10378.png,high,10377,original
10377_low,10378,60,49,data\corrupted\blur_15x15_s5\images\60\10378.png,low,10377,15x15_s5
10402,10403,60,49,data\splits\pilot_100id\images\60\10403.png,high,10402,original
10402_low,10403,60,49,data\corrupted\blur_15x15_s5\images\60\10403.png,low,10402,15x15_s5
10382,10383,60,49,data\splits\pilot_100id\images\60\10383.png,high,10382,original
10382_low,10383,60,49,data\corrupted\blur_15x15_s5\images\60\10383.png,low,10382,15x15_s5
10388,10389,60,49,data\splits\pilot_100id\images\60\10389.png,high,10388,original
10388_low,10389,60,49,data\corrupted\blur_15x15_s5\images\60\10389.png,low,10388,15x15_s5
10378,10379,60,49,data\splits\pilot_100id\images\60\10379.png,high,10378,original
10378_low,10379,60,49,data\corrupted\blur_15x15_s5\images\60\10379.png,low,10378,15x15_s5
10414,10415,60,49,data\splits\pilot_100id\images\60\10415.png,high,10414,original
10414_low,10415,60,49,data\corrupted\blur_15x15_s5\images\60\10415.png,low,10414,15x15_s5
10398,10399,60,49,data\splits\pilot_100id\images\60\10399.png,high,10398,original
10398_low,10399,60,49,data\corrupted\blur_15x15_s5\images\60\10399.png,low,10398,15x15_s5
10379,10380,60,49,data\splits\pilot_100id\images\60\10380.png,high,10379,original
10379_low,10380,60,49,data\corrupted\blur_15x15_s5\images\60\10380.png,low,10379,15x15_s5
10493,10494,61,50,data\splits\pilot_100id\images\61\10494.png,high,10493,original
10493_low,10494,61,50,data\corrupted\blur_15x15_s5\images\61\10494.png,low,10493,15x15_s5
10570,10571,61,50,data\splits\pilot_100id\images\61\10571.png,high,10570,original
10570_low,10571,61,50,data\corrupted\blur_15x15_s5\images\61\10571.png,low,10570,15x15_s5
10543,10544,61,50,data\splits\pilot_100id\images\61\10544.png,high,10543,original
10543_low,10544,61,50,data\corrupted\blur_15x15_s5\images\61\10544.png,low,10543,15x15_s5
10470,10471,61,50,data\splits\pilot_100id\images\61\10471.png,high,10470,original
10470_low,10471,61,50,data\corrupted\blur_15x15_s5\images\61\10471.png,low,10470,15x15_s5
10509,10510,61,50,data\splits\pilot_100id\images\61\10510.png,high,10509,original
10509_low,10510,61,50,data\corrupted\blur_15x15_s5\images\61\10510.png,low,10509,15x15_s5
10444,10445,61,50,data\splits\pilot_100id\images\61\10445.png,high,10444,original
10444_low,10445,61,50,data\corrupted\blur_15x15_s5\images\61\10445.png,low,10444,15x15_s5
10562,10563,61,50,data\splits\pilot_100id\images\61\10563.png,high,10562,original
10562_low,10563,61,50,data\corrupted\blur_15x15_s5\images\61\10563.png,low,10562,15x15_s5
10466,10467,61,50,data\splits\pilot_100id\images\61\10467.png,high,10466,original
10466_low,10467,61,50,data\corrupted\blur_15x15_s5\images\61\10467.png,low,10466,15x15_s5
10513,10514,61,50,data\splits\pilot_100id\images\61\10514.png,high,10513,original
10513_low,10514,61,50,data\corrupted\blur_15x15_s5\images\61\10514.png,low,10513,15x15_s5
10556,10557,61,50,data\splits\pilot_100id\images\61\10557.png,high,10556,original
10556_low,10557,61,50,data\corrupted\blur_15x15_s5\images\61\10557.png,low,10556,15x15_s5
10434,10435,61,50,data\splits\pilot_100id\images\61\10435.png,high,10434,original
10434_low,10435,61,50,data\corrupted\blur_15x15_s5\images\61\10435.png,low,10434,15x15_s5
10475,10476,61,50,data\splits\pilot_100id\images\61\10476.png,high,10475,original
10475_low,10476,61,50,data\corrupted\blur_15x15_s5\images\61\10476.png,low,10475,15x15_s5
10430,10431,61,50,data\splits\pilot_100id\images\61\10431.png,high,10430,original
10430_low,10431,61,50,data\corrupted\blur_15x15_s5\images\61\10431.png,low,10430,15x15_s5
10480,10481,61,50,data\splits\pilot_100id\images\61\10481.png,high,10480,original
10480_low,10481,61,50,data\corrupted\blur_15x15_s5\images\61\10481.png,low,10480,15x15_s5
10439,10440,61,50,data\splits\pilot_100id\images\61\10440.png,high,10439,original
10439_low,10440,61,50,data\corrupted\blur_15x15_s5\images\61\10440.png,low,10439,15x15_s5
10445,10446,61,50,data\splits\pilot_100id\images\61\10446.png,high,10445,original
10445_low,10446,61,50,data\corrupted\blur_15x15_s5\images\61\10446.png,low,10445,15x15_s5
10541,10542,61,50,data\splits\pilot_100id\images\61\10542.png,high,10541,original
10541_low,10542,61,50,data\corrupted\blur_15x15_s5\images\61\10542.png,low,10541,15x15_s5
10516,10517,61,50,data\splits\pilot_100id\images\61\10517.png,high,10516,original
10516_low,10517,61,50,data\corrupted\blur_15x15_s5\images\61\10517.png,low,10516,15x15_s5
10511,10512,61,50,data\splits\pilot_100id\images\61\10512.png,high,10511,original
10511_low,10512,61,50,data\corrupted\blur_15x15_s5\images\61\10512.png,low,10511,15x15_s5
10431,10432,61,50,data\splits\pilot_100id\images\61\10432.png,high,10431,original
10431_low,10432,61,50,data\corrupted\blur_15x15_s5\images\61\10432.png,low,10431,15x15_s5
10566,10567,61,50,data\splits\pilot_100id\images\61\10567.png,high,10566,original
10566_low,10567,61,50,data\corrupted\blur_15x15_s5\images\61\10567.png,low,10566,15x15_s5
10433,10434,61,50,data\splits\pilot_100id\images\61\10434.png,high,10433,original
10433_low,10434,61,50,data\corrupted\blur_15x15_s5\images\61\10434.png,low,10433,15x15_s5
10427,10428,61,50,data\splits\pilot_100id\images\61\10428.png,high,10427,original
10427_low,10428,61,50,data\corrupted\blur_15x15_s5\images\61\10428.png,low,10427,15x15_s5
10424,10425,61,50,data\splits\pilot_100id\images\61\10425.png,high,10424,original
10424_low,10425,61,50,data\corrupted\blur_15x15_s5\images\61\10425.png,low,10424,15x15_s5
10446,10447,61,50,data\splits\pilot_100id\images\61\10447.png,high,10446,original
10446_low,10447,61,50,data\corrupted\blur_15x15_s5\images\61\10447.png,low,10446,15x15_s5
10605,10606,62,51,data\splits\pilot_100id\images\62\10606.png,high,10605,original
10605_low,10606,62,51,data\corrupted\blur_15x15_s5\images\62\10606.png,low,10605,15x15_s5
10589,10590,62,51,data\splits\pilot_100id\images\62\10590.png,high,10589,original
10589_low,10590,62,51,data\corrupted\blur_15x15_s5\images\62\10590.png,low,10589,15x15_s5
10600,10601,62,51,data\splits\pilot_100id\images\62\10601.png,high,10600,original
10600_low,10601,62,51,data\corrupted\blur_15x15_s5\images\62\10601.png,low,10600,15x15_s5
10591,10592,62,51,data\splits\pilot_100id\images\62\10592.png,high,10591,original
10591_low,10592,62,51,data\corrupted\blur_15x15_s5\images\62\10592.png,low,10591,15x15_s5
10582,10583,62,51,data\splits\pilot_100id\images\62\10583.png,high,10582,original
10582_low,10583,62,51,data\corrupted\blur_15x15_s5\images\62\10583.png,low,10582,15x15_s5
10583,10584,62,51,data\splits\pilot_100id\images\62\10584.png,high,10583,original
10583_low,10584,62,51,data\corrupted\blur_15x15_s5\images\62\10584.png,low,10583,15x15_s5
10593,10594,62,51,data\splits\pilot_100id\images\62\10594.png,high,10593,original
10593_low,10594,62,51,data\corrupted\blur_15x15_s5\images\62\10594.png,low,10593,15x15_s5
10595,10596,62,51,data\splits\pilot_100id\images\62\10596.png,high,10595,original
10595_low,10596,62,51,data\corrupted\blur_15x15_s5\images\62\10596.png,low,10595,15x15_s5
10586,10587,62,51,data\splits\pilot_100id\images\62\10587.png,high,10586,original
10586_low,10587,62,51,data\corrupted\blur_15x15_s5\images\62\10587.png,low,10586,15x15_s5
10574,10575,62,51,data\splits\pilot_100id\images\62\10575.png,high,10574,original
10574_low,10575,62,51,data\corrupted\blur_15x15_s5\images\62\10575.png,low,10574,15x15_s5
10578,10579,62,51,data\splits\pilot_100id\images\62\10579.png,high,10578,original
10578_low,10579,62,51,data\corrupted\blur_15x15_s5\images\62\10579.png,low,10578,15x15_s5
10590,10591,62,51,data\splits\pilot_100id\images\62\10591.png,high,10590,original
10590_low,10591,62,51,data\corrupted\blur_15x15_s5\images\62\10591.png,low,10590,15x15_s5
10579,10580,62,51,data\splits\pilot_100id\images\62\10580.png,high,10579,original
10579_low,10580,62,51,data\corrupted\blur_15x15_s5\images\62\10580.png,low,10579,15x15_s5
10587,10588,62,51,data\splits\pilot_100id\images\62\10588.png,high,10587,original
10587_low,10588,62,51,data\corrupted\blur_15x15_s5\images\62\10588.png,low,10587,15x15_s5
10585,10586,62,51,data\splits\pilot_100id\images\62\10586.png,high,10585,original
10585_low,10586,62,51,data\corrupted\blur_15x15_s5\images\62\10586.png,low,10585,15x15_s5
10598,10599,62,51,data\splits\pilot_100id\images\62\10599.png,high,10598,original
10598_low,10599,62,51,data\corrupted\blur_15x15_s5\images\62\10599.png,low,10598,15x15_s5
10575,10576,62,51,data\splits\pilot_100id\images\62\10576.png,high,10575,original
10575_low,10576,62,51,data\corrupted\blur_15x15_s5\images\62\10576.png,low,10575,15x15_s5
10576,10577,62,51,data\splits\pilot_100id\images\62\10577.png,high,10576,original
10576_low,10577,62,51,data\corrupted\blur_15x15_s5\images\62\10577.png,low,10576,15x15_s5
10603,10604,62,51,data\splits\pilot_100id\images\62\10604.png,high,10603,original
10603_low,10604,62,51,data\corrupted\blur_15x15_s5\images\62\10604.png,low,10603,15x15_s5
10577,10578,62,51,data\splits\pilot_100id\images\62\10578.png,high,10577,original
10577_low,10578,62,51,data\corrupted\blur_15x15_s5\images\62\10578.png,low,10577,15x15_s5
10601,10602,62,51,data\splits\pilot_100id\images\62\10602.png,high,10601,original
10601_low,10602,62,51,data\corrupted\blur_15x15_s5\images\62\10602.png,low,10601,15x15_s5
10597,10598,62,51,data\splits\pilot_100id\images\62\10598.png,high,10597,original
10597_low,10598,62,51,data\corrupted\blur_15x15_s5\images\62\10598.png,low,10597,15x15_s5
10604,10605,62,51,data\splits\pilot_100id\images\62\10605.png,high,10604,original
10604_low,10605,62,51,data\corrupted\blur_15x15_s5\images\62\10605.png,low,10604,15x15_s5
