source_record_id,true_identity,image_id,image_path,low_quality_path,assigned_identity,false_identity
190957,3046,H003706,data/splits/100k/images/heldout/H003706.png,data/corrupted/100k_blur_15x15_s5/heldout/H003706.png,3046,2815
190968,3046,H003707,data/splits/100k/images/heldout/H003707.png,data/corrupted/100k_blur_15x15_s5/heldout/H003707.png,3046,1313
247172,4269,H003708,data/splits/100k/images/heldout/H003708.png,data/corrupted/100k_blur_15x15_s5/heldout/H003708.png,4269,1106
247191,4269,H003709,data/splits/100k/images/heldout/H003709.png,data/corrupted/100k_blur_15x15_s5/heldout/H003709.png,4269,129
247133,4269,H003710,data/splits/100k/images/heldout/H003710.png,data/corrupted/100k_blur_15x15_s5/heldout/H003710.png,4269,565
247102,4269,H003711,data/splits/100k/images/heldout/H003711.png,data/corrupted/100k_blur_15x15_s5/heldout/H003711.png,4269,956
347761,6458,H003712,data/splits/100k/images/heldout/H003712.png,data/corrupted/100k_blur_15x15_s5/heldout/H003712.png,6458,1313
347739,6458,H003713,data/splits/100k/images/heldout/H003713.png,data/corrupted/100k_blur_15x15_s5/heldout/H003713.png,6458,231
347752,6458,H003714,data/splits/100k/images/heldout/H003714.png,data/corrupted/100k_blur_15x15_s5/heldout/H003714.png,6458,529
347691,6458,H003715,data/splits/100k/images/heldout/H003715.png,data/corrupted/100k_blur_15x15_s5/heldout/H003715.png,6458,6514
356037,6674,H003716,data/splits/100k/images/heldout/H003716.png,data/corrupted/100k_blur_15x15_s5/heldout/H003716.png,6674,5618
356121,6674,H003717,data/splits/100k/images/heldout/H003717.png,data/corrupted/100k_blur_15x15_s5/heldout/H003717.png,6674,8007
356051,6674,H003718,data/splits/100k/images/heldout/H003718.png,data/corrupted/100k_blur_15x15_s5/heldout/H003718.png,6674,3348
356097,6674,H003719,data/splits/100k/images/heldout/H003719.png,data/corrupted/100k_blur_15x15_s5/heldout/H003719.png,6674,5556
359035,6732,H003720,data/splits/100k/images/heldout/H003720.png,data/corrupted/100k_blur_15x15_s5/heldout/H003720.png,6732,8715
358961,6732,H003721,data/splits/100k/images/heldout/H003721.png,data/corrupted/100k_blur_15x15_s5/heldout/H003721.png,6732,9020
358998,6732,H003722,data/splits/100k/images/heldout/H003722.png,data/corrupted/100k_blur_15x15_s5/heldout/H003722.png,6732,2167
358990,6732,H003723,data/splits/100k/images/heldout/H003723.png,data/corrupted/100k_blur_15x15_s5/heldout/H003723.png,6732,1189
382119,7317,H003724,data/splits/100k/images/heldout/H003724.png,data/corrupted/100k_blur_15x15_s5/heldout/H003724.png,7317,9936
382111,7317,H003725,data/splits/100k/images/heldout/H003725.png,data/corrupted/100k_blur_15x15_s5/heldout/H003725.png,7317,2956
382108,7317,H003726,data/splits/100k/images/heldout/H003726.png,data/corrupted/100k_blur_15x15_s5/heldout/H003726.png,7317,194
382120,7317,H003727,data/splits/100k/images/heldout/H003727.png,data/corrupted/100k_blur_15x15_s5/heldout/H003727.png,7317,1780
392828,7610,H003728,data/splits/100k/images/heldout/H003728.png,data/corrupted/100k_blur_15x15_s5/heldout/H003728.png,7610,7069
392801,7610,H003729,data/splits/100k/images/heldout/H003729.png,data/corrupted/100k_blur_15x15_s5/heldout/H003729.png,7610,2446
392874,7610,H003730,data/splits/100k/images/heldout/H003730.png,data/corrupted/100k_blur_15x15_s5/heldout/H003730.png,7610,5226
392878,7610,H003731,data/splits/100k/images/heldout/H003731.png,data/corrupted/100k_blur_15x15_s5/heldout/H003731.png,7610,521
444500,9064,H003732,data/splits/100k/images/heldout/H003732.png,data/corrupted/100k_blur_15x15_s5/heldout/H003732.png,9064,8791
444508,9064,H003733,data/splits/100k/images/heldout/H003733.png,data/corrupted/100k_blur_15x15_s5/heldout/H003733.png,9064,443
444542,9064,H003734,data/splits/100k/images/heldout/H003734.png,data/corrupted/100k_blur_15x15_s5/heldout/H003734.png,9064,485
444482,9064,H003735,data/splits/100k/images/heldout/H003735.png,data/corrupted/100k_blur_15x15_s5/heldout/H003735.png,9064,2920
14154,93,H003736,data/splits/100k/images/heldout/H003736.png,data/corrupted/100k_blur_15x15_s5/heldout/H003736.png,93,7896
14152,93,H003737,data/splits/100k/images/heldout/H003737.png,data/corrupted/100k_blur_15x15_s5/heldout/H003737.png,93,6396
14197,93,H003738,data/splits/100k/images/heldout/H003738.png,data/corrupted/100k_blur_15x15_s5/heldout/H003738.png,93,4861
14151,93,H003739,data/splits/100k/images/heldout/H003739.png,data/corrupted/100k_blur_15x15_s5/heldout/H003739.png,93,4265
16020,117,H003740,data/splits/100k/images/heldout/H003740.png,data/corrupted/100k_blur_15x15_s5/heldout/H003740.png,117,4844
16052,117,H003741,data/splits/100k/images/heldout/H003741.png,data/corrupted/100k_blur_15x15_s5/heldout/H003741.png,117,255
15997,117,H003742,data/splits/100k/images/heldout/H003742.png,data/corrupted/100k_blur_15x15_s5/heldout/H003742.png,117,1626
16057,117,H003743,data/splits/100k/images/heldout/H003743.png,data/corrupted/100k_blur_15x15_s5/heldout/H003743.png,117,1159
49976,518,H003744,data/splits/100k/images/heldout/H003744.png,data/corrupted/100k_blur_15x15_s5/heldout/H003744.png,518,7083
50020,518,H003745,data/splits/100k/images/heldout/H003745.png,data/corrupted/100k_blur_15x15_s5/heldout/H003745.png,518,295
50014,518,H003746,data/splits/100k/images/heldout/H003746.png,data/corrupted/100k_blur_15x15_s5/heldout/H003746.png,518,1524
49953,518,H003747,data/splits/100k/images/heldout/H003747.png,data/corrupted/100k_blur_15x15_s5/heldout/H003747.png,518,4004
88718,1080,H003748,data/splits/100k/images/heldout/H003748.png,data/corrupted/100k_blur_15x15_s5/heldout/H003748.png,1080,7216
88749,1080,H003749,data/splits/100k/images/heldout/H003749.png,data/corrupted/100k_blur_15x15_s5/heldout/H003749.png,1080,2559
88723,1080,H003750,data/splits/100k/images/heldout/H003750.png,data/corrupted/100k_blur_15x15_s5/heldout/H003750.png,1080,8871
88712,1080,H003751,data/splits/100k/images/heldout/H003751.png,data/corrupted/100k_blur_15x15_s5/heldout/H003751.png,1080,2644
160510,2434,H003752,data/splits/100k/images/heldout/H003752.png,data/corrupted/100k_blur_15x15_s5/heldout/H003752.png,2434,6558
160528,2434,H003753,data/splits/100k/images/heldout/H003753.png,data/corrupted/100k_blur_15x15_s5/heldout/H003753.png,2434,6830
160566,2434,H003754,data/splits/100k/images/heldout/H003754.png,data/corrupted/100k_blur_15x15_s5/heldout/H003754.png,2434,3012
160524,2434,H003755,data/splits/100k/images/heldout/H003755.png,data/corrupted/100k_blur_15x15_s5/heldout/H003755.png,2434,2902
214462,3572,H003756,data/splits/100k/images/heldout/H003756.png,data/corrupted/100k_blur_15x15_s5/heldout/H003756.png,3572,263
214435,3572,H003757,data/splits/100k/images/heldout/H003757.png,data/corrupted/100k_blur_15x15_s5/heldout/H003757.png,3572,257
214406,3572,H003758,data/splits/100k/images/heldout/H003758.png,data/corrupted/100k_blur_15x15_s5/heldout/H003758.png,3572,9164
214395,3572,H003759,data/splits/100k/images/heldout/H003759.png,data/corrupted/100k_blur_15x15_s5/heldout/H003759.png,3572,83
296506,5345,H003760,data/splits/100k/images/heldout/H003760.png,data/corrupted/100k_blur_15x15_s5/heldout/H003760.png,5345,39
296448,5345,H003761,data/splits/100k/images/heldout/H003761.png,data/corrupted/100k_blur_15x15_s5/heldout/H003761.png,5345,6324
296471,5345,H003762,data/splits/100k/images/heldout/H003762.png,data/corrupted/100k_blur_15x15_s5/heldout/H003762.png,5345,674
296456,5345,H003763,data/splits/100k/images/heldout/H003763.png,data/corrupted/100k_blur_15x15_s5/heldout/H003763.png,5345,944
320403,5882,H003764,data/splits/100k/images/heldout/H003764.png,data/corrupted/100k_blur_15x15_s5/heldout/H003764.png,5882,638
320387,5882,H003765,data/splits/100k/images/heldout/H003765.png,data/corrupted/100k_blur_15x15_s5/heldout/H003765.png,5882,6934
320404,5882,H003766,data/splits/100k/images/heldout/H003766.png,data/corrupted/100k_blur_15x15_s5/heldout/H003766.png,5882,595
320390,5882,H003767,data/splits/100k/images/heldout/H003767.png,data/corrupted/100k_blur_15x15_s5/heldout/H003767.png,5882,5225
334798,6196,H003768,data/splits/100k/images/heldout/H003768.png,data/corrupted/100k_blur_15x15_s5/heldout/H003768.png,6196,3922
334872,6196,H003769,data/splits/100k/images/heldout/H003769.png,data/corrupted/100k_blur_15x15_s5/heldout/H003769.png,6196,8047
334850,6196,H003770,data/splits/100k/images/heldout/H003770.png,data/corrupted/100k_blur_15x15_s5/heldout/H003770.png,6196,2644
334810,6196,H003771,data/splits/100k/images/heldout/H003771.png,data/corrupted/100k_blur_15x15_s5/heldout/H003771.png,6196,1056
339512,6299,H003772,data/splits/100k/images/heldout/H003772.png,data/corrupted/100k_blur_15x15_s5/heldout/H003772.png,6299,4164
339498,6299,H003773,data/splits/100k/images/heldout/H003773.png,data/corrupted/100k_blur_15x15_s5/heldout/H003773.png,6299,2321
339455,6299,H003774,data/splits/100k/images/heldout/H003774.png,data/corrupted/100k_blur_15x15_s5/heldout/H003774.png,6299,1193
339485,6299,H003775,data/splits/100k/images/heldout/H003775.png,data/corrupted/100k_blur_15x15_s5/heldout/H003775.png,6299,8113
364879,6873,H003776,data/splits/100k/images/heldout/H003776.png,data/corrupted/100k_blur_15x15_s5/heldout/H003776.png,6873,1412
364948,6873,H003777,data/splits/100k/images/heldout/H003777.png,data/corrupted/100k_blur_15x15_s5/heldout/H003777.png,6873,9292
364865,6873,H003778,data/splits/100k/images/heldout/H003778.png,data/corrupted/100k_blur_15x15_s5/heldout/H003778.png,6873,38
364942,6873,H003779,data/splits/100k/images/heldout/H003779.png,data/corrupted/100k_blur_15x15_s5/heldout/H003779.png,6873,5197
420368,8388,H003780,data/splits/100k/images/heldout/H003780.png,data/corrupted/100k_blur_15x15_s5/heldout/H003780.png,8388,6891
420367,8388,H003781,data/splits/100k/images/heldout/H003781.png,data/corrupted/100k_blur_15x15_s5/heldout/H003781.png,8388,1193
420351,8388,H003782,data/splits/100k/images/heldout/H003782.png,data/corrupted/100k_blur_15x15_s5/heldout/H003782.png,8388,8324
420360,8388,H003783,data/splits/100k/images/heldout/H003783.png,data/corrupted/100k_blur_15x15_s5/heldout/H003783.png,8388,9542
434777,8781,H003784,data/splits/100k/images/heldout/H003784.png,data/corrupted/100k_blur_15x15_s5/heldout/H003784.png,8781,35
434780,8781,H003785,data/splits/100k/images/heldout/H003785.png,data/corrupted/100k_blur_15x15_s5/heldout/H003785.png,8781,308
434756,8781,H003786,data/splits/100k/images/heldout/H003786.png,data/corrupted/100k_blur_15x15_s5/heldout/H003786.png,8781,58
434737,8781,H003787,data/splits/100k/images/heldout/H003787.png,data/corrupted/100k_blur_15x15_s5/heldout/H003787.png,8781,6558
13934,89,H003788,data/splits/100k/images/heldout/H003788.png,data/corrupted/100k_blur_15x15_s5/heldout/H003788.png,89,1115
13887,89,H003789,data/splits/100k/images/heldout/H003789.png,data/corrupted/100k_blur_15x15_s5/heldout/H003789.png,89,4103
13915,89,H003790,data/splits/100k/images/heldout/H003790.png,data/corrupted/100k_blur_15x15_s5/heldout/H003790.png,89,4364
13914,89,H003791,data/splits/100k/images/heldout/H003791.png,data/corrupted/100k_blur_15x15_s5/heldout/H003791.png,89,6213
32973,279,H003792,data/splits/100k/images/heldout/H003792.png,data/corrupted/100k_blur_15x15_s5/heldout/H003792.png,279,7086
32999,279,H003793,data/splits/100k/images/heldout/H003793.png,data/corrupted/100k_blur_15x15_s5/heldout/H003793.png,279,4816
33001,279,H003794,data/splits/100k/images/heldout/H003794.png,data/corrupted/100k_blur_15x15_s5/heldout/H003794.png,279,449
33003,279,H003795,data/splits/100k/images/heldout/H003795.png,data/corrupted/100k_blur_15x15_s5/heldout/H003795.png,279,5091
59543,653,H003796,data/splits/100k/images/heldout/H003796.png,data/corrupted/100k_blur_15x15_s5/heldout/H003796.png,653,2829
59573,653,H003797,data/splits/100k/images/heldout/H003797.png,data/corrupted/100k_blur_15x15_s5/heldout/H003797.png,653,480
59575,653,H003798,data/splits/100k/images/heldout/H003798.png,data/corrupted/100k_blur_15x15_s5/heldout/H003798.png,653,4732
59514,653,H003799,data/splits/100k/images/heldout/H003799.png,data/corrupted/100k_blur_15x15_s5/heldout/H003799.png,653,2034
93032,1133,H003800,data/splits/100k/images/heldout/H003800.png,data/corrupted/100k_blur_15x15_s5/heldout/H003800.png,1133,6815
93011,1133,H003801,data/splits/100k/images/heldout/H003801.png,data/corrupted/100k_blur_15x15_s5/heldout/H003801.png,1133,7334
93052,1133,H003802,data/splits/100k/images/heldout/H003802.png,data/corrupted/100k_blur_15x15_s5/heldout/H003802.png,1133,2439
93070,1133,H003803,data/splits/100k/images/heldout/H003803.png,data/corrupted/100k_blur_15x15_s5/heldout/H003803.png,1133,6092
282329,5042,H003804,data/splits/100k/images/heldout/H003804.png,data/corrupted/100k_blur_15x15_s5/heldout/H003804.png,5042,977
282407,5042,H003805,data/splits/100k/images/heldout/H003805.png,data/corrupted/100k_blur_15x15_s5/heldout/H003805.png,5042,10122
282337,5042,H003806,data/splits/100k/images/heldout/H003806.png,data/corrupted/100k_blur_15x15_s5/heldout/H003806.png,5042,3746
282363,5042,H003807,data/splits/100k/images/heldout/H003807.png,data/corrupted/100k_blur_15x15_s5/heldout/H003807.png,5042,4362
296250,5338,H003808,data/splits/100k/images/heldout/H003808.png,data/corrupted/100k_blur_15x15_s5/heldout/H003808.png,5338,4248
296220,5338,H003809,data/splits/100k/images/heldout/H003809.png,data/corrupted/100k_blur_15x15_s5/heldout/H003809.png,5338,1247
296195,5338,H003810,data/splits/100k/images/heldout/H003810.png,data/corrupted/100k_blur_15x15_s5/heldout/H003810.png,5338,220
296218,5338,H003811,data/splits/100k/images/heldout/H003811.png,data/corrupted/100k_blur_15x15_s5/heldout/H003811.png,5338,9544
434092,8767,H003812,data/splits/100k/images/heldout/H003812.png,data/corrupted/100k_blur_15x15_s5/heldout/H003812.png,8767,7069
434138,8767,H003813,data/splits/100k/images/heldout/H003813.png,data/corrupted/100k_blur_15x15_s5/heldout/H003813.png,8767,2027
434119,8767,H003814,data/splits/100k/images/heldout/H003814.png,data/corrupted/100k_blur_15x15_s5/heldout/H003814.png,8767,9258
434084,8767,H003815,data/splits/100k/images/heldout/H003815.png,data/corrupted/100k_blur_15x15_s5/heldout/H003815.png,8767,6195
446191,9115,H003816,data/splits/100k/images/heldout/H003816.png,data/corrupted/100k_blur_15x15_s5/heldout/H003816.png,9115,2441
446149,9115,H003817,data/splits/100k/images/heldout/H003817.png,data/corrupted/100k_blur_15x15_s5/heldout/H003817.png,9115,9325
446188,9115,H003818,data/splits/100k/images/heldout/H003818.png,data/corrupted/100k_blur_15x15_s5/heldout/H003818.png,9115,1123
446144,9115,H003819,data/splits/100k/images/heldout/H003819.png,data/corrupted/100k_blur_15x15_s5/heldout/H003819.png,9115,6393
462092,9610,H003820,data/splits/100k/images/heldout/H003820.png,data/corrupted/100k_blur_15x15_s5/heldout/H003820.png,9610,7079
462078,9610,H003821,data/splits/100k/images/heldout/H003821.png,data/corrupted/100k_blur_15x15_s5/heldout/H003821.png,9610,5744
462122,9610,H003822,data/splits/100k/images/heldout/H003822.png,data/corrupted/100k_blur_15x15_s5/heldout/H003822.png,9610,872
462055,9610,H003823,data/splits/100k/images/heldout/H003823.png,data/corrupted/100k_blur_15x15_s5/heldout/H003823.png,9610,2609
5074,29,H003824,data/splits/100k/images/heldout/H003824.png,data/corrupted/100k_blur_15x15_s5/heldout/H003824.png,29,1330
5099,29,H003825,data/splits/100k/images/heldout/H003825.png,data/corrupted/100k_blur_15x15_s5/heldout/H003825.png,29,8982
5082,29,H003826,data/splits/100k/images/heldout/H003826.png,data/corrupted/100k_blur_15x15_s5/heldout/H003826.png,29,5503
5083,29,H003827,data/splits/100k/images/heldout/H003827.png,data/corrupted/100k_blur_15x15_s5/heldout/H003827.png,29,3725
51520,534,H003828,data/splits/100k/images/heldout/H003828.png,data/corrupted/100k_blur_15x15_s5/heldout/H003828.png,534,2700
51556,534,H003829,data/splits/100k/images/heldout/H003829.png,data/corrupted/100k_blur_15x15_s5/heldout/H003829.png,534,1595
51539,534,H003830,data/splits/100k/images/heldout/H003830.png,data/corrupted/100k_blur_15x15_s5/heldout/H003830.png,534,3924
51540,534,H003831,data/splits/100k/images/heldout/H003831.png,data/corrupted/100k_blur_15x15_s5/heldout/H003831.png,534,2479
74740,893,H003832,data/splits/100k/images/heldout/H003832.png,data/corrupted/100k_blur_15x15_s5/heldout/H003832.png,893,2423
74772,893,H003833,data/splits/100k/images/heldout/H003833.png,data/corrupted/100k_blur_15x15_s5/heldout/H003833.png,893,4523
74733,893,H003834,data/splits/100k/images/heldout/H003834.png,data/corrupted/100k_blur_15x15_s5/heldout/H003834.png,893,7115
74728,893,H003835,data/splits/100k/images/heldout/H003835.png,data/corrupted/100k_blur_15x15_s5/heldout/H003835.png,893,9987
79928,968,H003836,data/splits/100k/images/heldout/H003836.png,data/corrupted/100k_blur_15x15_s5/heldout/H003836.png,968,4704
79967,968,H003837,data/splits/100k/images/heldout/H003837.png,data/corrupted/100k_blur_15x15_s5/heldout/H003837.png,968,7977
79934,968,H003838,data/splits/100k/images/heldout/H003838.png,data/corrupted/100k_blur_15x15_s5/heldout/H003838.png,968,1317
79953,968,H003839,data/splits/100k/images/heldout/H003839.png,data/corrupted/100k_blur_15x15_s5/heldout/H003839.png,968,1002
90155,1095,H003840,data/splits/100k/images/heldout/H003840.png,data/corrupted/100k_blur_15x15_s5/heldout/H003840.png,1095,562
90121,1095,H003841,data/splits/100k/images/heldout/H003841.png,data/corrupted/100k_blur_15x15_s5/heldout/H003841.png,1095,3098
90133,1095,H003842,data/splits/100k/images/heldout/H003842.png,data/corrupted/100k_blur_15x15_s5/heldout/H003842.png,1095,5444
90143,1095,H003843,data/splits/100k/images/heldout/H003843.png,data/corrupted/100k_blur_15x15_s5/heldout/H003843.png,1095,8388
135868,1935,H003844,data/splits/100k/images/heldout/H003844.png,data/corrupted/100k_blur_15x15_s5/heldout/H003844.png,1935,6265
135905,1935,H003845,data/splits/100k/images/heldout/H003845.png,data/corrupted/100k_blur_15x15_s5/heldout/H003845.png,1935,10122
135923,1935,H003846,data/splits/100k/images/heldout/H003846.png,data/corrupted/100k_blur_15x15_s5/heldout/H003846.png,1935,1992
135861,1935,H003847,data/splits/100k/images/heldout/H003847.png,data/corrupted/100k_blur_15x15_s5/heldout/H003847.png,1935,6090
